zip,total_education_count,hs_diploma,some_college,associates,bachelors,advanced_degree
47348,6946,3403,1246,667,481,269
47351,315,174,42,30,20,11
47352,669,338,122,19,80,10
47353,3959,1575,814,303,499,314
47354,786,416,108,44,41,22
47355,1893,870,392,185,79,103
47356,4098,1916,779,345,455,277
47357,873,334,165,72,146,39
47358,763,236,154,140,71,76
47359,1975,1021,330,142,170,33
47360,1135,590,161,81,132,45
47361,91,22,24,7,17,4
47362,21301,8963,4188,1627,2074,1074
47367,80,14,21,12,0,21
47368,2001,901,304,145,131,263
47369,1029,500,208,63,86,23
47371,8421,3893,1526,790,628,284
47373,1439,773,226,127,93,55
47374,31378,11698,6273,2258,3256,2411
47380,1296,662,266,61,106,14
47381,87,26,26,16,0,0
47382,97,46,11,11,3,1
47383,1982,906,465,206,226,77
47384,1307,588,240,130,90,43
47385,1315,724,203,68,115,94
47386,1105,570,216,50,149,38
47387,502,228,67,30,56,40
47388,276,170,56,29,10,2
47390,3450,1425,803,293,222,170
47393,1189,490,217,95,115,61
47394,5664,2440,1088,492,428,257
47396,4650,1469,891,279,1126,511
47401,24163,3522,3884,1128,6534,7918
47403,20676,6535,4627,1631,3586,2633
47404,12929,3529,2519,965,2617,1760
47405,36,0,9,0,3,24
47406,20,0,0,0,0,20
47408,11964,1552,1815,611,3107,4204
47420,76,0,32,0,44,0
47421,19266,7811,3961,1916,1824,936
47424,6072,2493,1351,609,578,384
47427,838,350,160,50,42,10
47429,5876,2172,942,646,894,537
47431,834,368,159,46,64,14
47432,3269,1460,636,166,230,132
47433,2811,1340,482,205,143,177
47434,95,22,0,32,12,0
47436,1010,488,57,78,104,119
47437,0,0,0,0,0,0
47438,3118,1584,495,302,248,92
47441,6422,2324,1365,728,484,312
47443,854,353,175,99,56,33
47446,7216,3137,1104,588,698,371
47448,5495,1959,1194,444,658,664
47449,304,106,77,57,16,1
47451,913,398,202,91,44,25
47452,3214,1535,501,165,207,182
47453,372,163,40,7,56,6
47454,5267,2369,1003,298,425,238
47455,22,0,0,0,0,0
47456,801,420,156,42,43,23
47457,32,0,15,0,8,0
47458,0,0,0,0,0,0
47459,2831,1131,533,302,299,118
47460,7877,3372,1751,552,663,365
47462,3585,1312,837,437,316,155
47464,128,41,25,8,14,4
47465,464,155,105,97,48,15
47467,33,17,0,0,0,0
47468,917,210,186,89,60,283
47469,1208,461,232,103,154,39
47470,1285,534,211,151,141,109
47471,1708,803,277,129,124,57
47501,11721,5368,1878,1105,940,773
47512,2635,1177,428,397,205,83
47513,1502,867,216,140,84,43
47514,1472,745,133,196,17,0
47515,587,374,64,28,8,0
47516,1026,460,245,118,54,91
47519,314,85,32,46,6,2
47520,2238,1139,395,196,110,53
47521,498,265,68,81,47,10
47522,161,65,27,33,4,8
47523,2433,995,428,226,201,102
47524,450,162,34,79,138,0
47525,191,64,0,44,36,30
47527,1357,673,188,145,81,82
47528,399,173,49,73,57,1
47529,618,248,145,66,54,26
47531,534,329,129,29,10,8
47532,3268,1447,495,382,358,285
47535,337,124,88,36,0,62
47536,0,0,0,0,0,0
47537,513,199,128,30,27,13
47541,886,404,214,116,42,46
47542,6599,2641,994,677,617,347
47546,14299,5165,2348,1869,2176,951
47550,543,259,130,61,33,23
47551,607,221,127,58,62,58
47552,76,51,12,0,13,0
47553,5539,1983,997,565,443,249
47557,935,441,169,177,87,20
47558,2637,582,165,325,123,152
47561,754,276,197,106,42,14
47562,2618,1074,410,233,170,106
47564,1063,514,183,99,56,35
47567,4008,1890,716,291,321,211
47568,530,250,94,64,18,17
47574,106,47,23,0,0,0
47575,542,291,106,76,31,0
47576,195,110,22,0,0,11
47577,770,338,140,46,44,34
47578,498,138,120,103,56,29
47579,2029,732,357,216,305,310
47580,246,109,68,36,33,0
47581,2751,1259,451,297,140,144
47584,122,78,18,12,4,2
47585,420,169,131,31,29,30
47586,7663,3736,1467,509,534,463
47588,446,203,104,25,5,16
47590,383,195,40,35,18,55
47591,17191,6131,3332,2740,1646,953
47596,73,65,0,0,8,0
47597,780,346,178,78,70,48
47598,2640,1415,486,249,139,72
47601,10000,3919,2361,1211,975,623
47610,3479,1536,806,347,321,126
47611,895,405,183,70,42,58
47612,686,276,135,48,107,7
47613,1746,701,397,235,169,103
47615,994,493,125,118,85,51
47616,214,108,27,30,26,0
47619,1183,551,221,152,81,73
47620,8772,3337,2166,688,1198,702
47630,23302,6073,5375,2242,5352,3062
47631,1375,506,294,177,150,146
47633,1984,766,429,190,332,125
47634,1723,956,265,143,168,45
47635,4027,1674,842,350,328,275
47637,1055,499,223,105,52,22
47638,2424,1035,502,346,328,146
47639,2790,1185,512,357,413,193
47640,687,297,107,129,44,18
47648,3260,1374,697,343,378,251
47649,1003,484,197,177,25,40
47654,43,18,14,5,2,2
47660,3599,1453,757,236,304,201
47665,2346,841,684,355,221,45
47666,1021,498,213,108,69,44
47670,8184,3002,2074,1071,970,245
47683,81,35,11,8,15,2
47708,255,63,90,0,30,39
47710,13263,5224,2803,859,1586,657
47711,22704,8340,5844,1693,3318,1337
47712,16129,5417,3533,1621,2362,1296
47713,6806,2189,1843,533,526,337
47714,21452,8253,5348,1477,2505,1076
47715,18654,5318,4747,1456,3966,1986
47720,12620,4822,2964,1073,2004,1016
47725,11110,2472,2191,1278,2944,1882
47802,24118,7546,5808,2071,3414,2356
47803,12923,3992,2732,1073,2397,1774
47804,7940,2809,1736,731,622,442
47805,8429,3310,1920,835,1107,527
47807,7596,2551,1692,615,710,400
47809,90,0,41,0,35,14
47832,674,246,146,65,158,31
47833,899,357,304,57,42,0
47834,13303,5869,2253,1318,1204,752
47836,28,0,0,14,14,0
47837,922,496,168,76,30,39
47838,2957,1110,581,369,192,92
47840,1244,461,263,113,133,52
47841,1277,571,262,155,161,39
47842,6863,3092,1459,512,597,318
47846,346,164,40,86,23,26
47847,713,300,183,75,114,4
47848,1263,650,180,164,80,48
47849,267,115,47,10,42,8
47850,1691,734,410,185,104,113
47853,66,24,8,16,6,3
47854,719,402,142,45,47,27
47855,311,116,47,22,25,0
47857,401,204,89,27,26,15
47858,649,239,211,51,76,25
47859,772,350,115,68,54,58
47860,188,94,26,19,3,0
47861,378,149,77,65,28,30
47862,963,395,233,53,74,94
47863,103,28,16,11,34,0
47865,177,130,44,3,0,0
47866,224,128,41,0,0,14
47868,2267,1019,541,191,125,81
47869,65,0,32,0,0,0
47871,131,60,40,4,10,2
47872,6065,2416,1432,400,515,269
47874,2529,1101,431,267,266,119
47876,176,33,28,0,33,82
47879,2380,1144,426,226,164,61
47880,66,0,28,0,28,0
47881,257,125,50,25,24,7
47882,5640,2131,1138,693,694,297
47884,118,53,30,3,1,3
47885,6133,2736,1018,560,506,250
47901,2360,456,745,159,423,421
47904,10066,3683,2161,528,1170,619
47905,26791,8363,5361,2147,5605,2858
47906,28005,5007,4386,1551,6852,8730
47907,0,0,0,0,0,0
47909,25187,7506,5974,2361,4734,1941
47916,40,22,5,4,1,1
47917,361,157,50,29,29,0
47918,4073,1755,782,278,353,208
47920,1561,606,450,119,208,128
47921,750,326,162,30,117,37
47922,1066,490,241,57,62,16
47923,2499,1052,469,260,389,152
47924,165,78,73,14,0,0
47925,169,147,6,0,0,0
47926,608,314,117,61,52,23
47928,1310,685,191,104,160,49
47929,399,176,87,47,52,9
47930,790,318,158,141,68,42
47932,3716,1503,930,342,459,196
47933,18495,8103,3785,1194,2010,1296
47940,944,467,211,78,121,37
47941,869,307,198,111,138,51
47942,540,319,77,45,52,1
47943,592,229,75,32,33,86
47944,2312,1056,423,218,209,168
47946,1487,748,331,42,89,54
47948,999,534,153,19,134,35
47949,1048,561,290,45,55,25
47950,622,332,101,34,36,15
47951,1612,826,308,75,140,83
47952,1994,1071,350,84,162,80
47954,1736,832,356,120,179,97
47955,743,319,152,57,78,31
47957,1321,493,362,84,106,35
47958,154,81,12,6,0,2
47959,1763,765,376,137,72,87
47960,10864,4518,2310,1076,1042,707
47963,1384,594,340,88,103,41
47964,98,60,5,3,3,0
47965,395,201,124,7,16,12
47966,303,172,70,19,13,2
47967,592,291,138,20,50,12
47968,432,188,125,35,12,21
47969,115,57,27,14,8,3
47970,1341,421,329,162,155,74
47971,1393,604,292,95,182,50
47974,827,381,179,78,73,32
47975,384,162,51,75,42,25
47977,1533,613,307,144,192,88
47978,7235,2867,1442,612,881,415
47980,750,356,115,63,95,58
47981,528,199,94,87,113,0
47982,99,51,20,10,5,0
47983,171,136,20,0,7,0
47987,2656,1318,542,198,123,73
47989,1025,381,171,71,184,56
47990,1106,489,225,88,131,12
47991,749,436,118,24,77,5
47992,1164,395,301,96,126,173
47993,2833,1148,513,210,337,197
47994,260,147,43,20,28,3
47995,1069,576,199,108,66,30
47997,75,28,11,7,5,2
48001,8867,3412,2166,823,834,586
48002,2307,868,592,329,250,57
48003,4193,1625,1095,349,419,347
48005,3827,1231,995,477,538,279
48006,2708,1085,740,282,223,100
48009,14272,976,1607,553,5701,5349
48014,2714,921,759,260,169,94
48015,5805,2061,1640,525,512,133
48017,9054,2463,2265,850,1986,947
48021,20722,7134,5608,1969,1789,984
48022,1780,829,489,200,151,22
48023,3549,964,1093,475,361,177
48025,10154,893,1431,564,3520,3547
48026,10471,3026,2963,1292,1392,700
48027,2287,922,578,226,253,113
48028,994,265,308,55,182,119
48030,11192,4747,2394,644,997,251
48032,1731,718,410,224,165,77
48033,11640,2892,3301,1093,1989,1421
48034,10190,2111,2764,742,2332,1651
48035,23426,8543,6451,2196,2265,1082
48036,14643,4337,3926,1509,1942,1276
48038,30823,9250,7851,3473,5025,2767
48039,5473,2196,1519,551,467,209
48040,7024,2261,1649,795,922,794
48041,3085,1210,825,389,249,139
48042,18626,5124,3919,2252,4353,1772
48043,11910,3682,3394,874,1313,817
48044,34864,8173,7736,4199,7799,4274
48045,17984,5102,4731,2108,2783,1783
48047,26725,7620,7021,3239,4601,2150
48048,5223,1775,1438,580,489,296
48049,3944,1501,1102,363,518,201
48050,1343,619,320,100,131,41
48051,10990,3704,2847,1259,1396,532
48054,5252,1833,1462,435,647,373
48059,10446,3622,2335,1025,1394,1193
48060,26530,9353,7009,2502,2651,1485
48062,6397,2042,1790,631,707,378
48063,2726,1089,801,274,218,157
48064,2728,987,706,300,361,109
48065,7432,2053,2011,793,1097,825
48066,32322,12736,8529,3016,2457,893
48067,19070,3048,3680,1246,6224,4050
48069,2012,242,370,105,652,615
48070,4425,284,474,110,1522,1992
48071,21331,6453,5011,1923,3471,1175
48072,10899,1811,2670,837,3106,2034
48073,25177,4685,5130,1976,7222,5122
48074,6419,2361,1625,591,481,436
48075,15069,3081,4152,1370,2897,2581
48076,18009,3073,4294,1639,4322,3310
48079,8432,2566,2281,916,1266,754
48080,17077,4557,4450,1808,3307,1620
48081,15182,4750,4407,1474,2314,1099
48082,12275,4140,3303,1310,1517,693
48083,16469,3231,2914,1108,4267,3123
48084,10372,978,1321,580,3454,3687
48085,16470,2245,2752,1297,5019,4327
48088,16193,5423,4092,1680,2172,915
48089,19386,8058,4051,1617,1076,416
48091,19620,7401,4461,1681,1723,711
48092,18797,6052,3981,1582,3139,1396
48093,16729,5266,3864,1613,2633,1082
48094,12658,2943,2904,1566,2633,1616
48095,3521,1024,709,439,732,390
48096,2897,907,817,229,329,349
48097,3567,1370,853,387,313,162
48098,13737,1776,1575,755,4272,4788
48101,19741,6387,4993,1901,2939,1593
48103,38269,3650,5136,1806,10654,15756
48104,17601,1303,2198,684,5583,7453
48105,21805,1417,1929,1287,5970,10700
48108,17397,2023,3270,1183,4878,4911
48109,163,15,26,42,56,19
48111,28362,8523,7591,2525,4287,2315
48114,14196,3280,3280,1197,3845,2178
48116,19041,4368,4281,1508,5313,2860
48117,7063,2632,1862,658,675,304
48118,9243,1907,2127,677,2218,1789
48120,4188,774,827,228,618,658
48122,6812,2374,1667,629,441,213
48124,22024,5044,5615,1999,4460,3261
48125,14008,5273,3751,1179,1106,635
48126,25241,6103,4909,1276,3229,1747
48127,24057,7476,5529,1629,3674,2409
48128,7038,1251,1572,799,1800,1299
48130,9823,1411,1959,576,2857,2803
48131,4807,1658,1181,585,615,270
48133,3984,1634,933,323,334,144
48134,14000,4992,3322,1313,1855,1194
48135,19182,8018,5108,1626,1610,650
48137,3378,902,991,301,691,339
48138,7632,1467,1780,706,1843,1585
48139,113,19,14,26,27,27
48140,2424,680,758,400,341,134
48141,15256,5183,4848,1019,1176,409
48143,0,0,0,0,0,0
48144,7004,2055,2070,705,1135,812
48145,2643,983,554,319,306,151
48146,25173,9977,6341,1824,1473,609
48150,19182,5392,4843,1830,3963,1883
48152,22585,5147,5183,2198,5465,3077
48154,27715,6587,6549,2561,6977,3486
48157,987,286,271,148,121,61
48158,5459,1237,1413,585,1217,633
48159,1719,721,467,162,123,72
48160,9505,2714,2691,960,1485,938
48161,17356,6562,4164,1504,1619,1021
48162,19738,7186,4833,1858,2036,1546
48164,6130,1771,1688,552,979,547
48165,4166,1172,1017,211,1002,366
48166,7169,2538,1976,780,790,386
48167,15593,2650,3369,743,4664,3748
48168,15304,1930,2131,1257,4506,4935
48169,14742,3673,4254,1289,2721,1681
48170,28431,5235,5511,2394,8133,6128
48173,8674,3115,2177,881,1069,643
48174,20567,7896,5905,1465,1750,652
48176,14386,2046,2732,1085,4539,3466
48177,194,105,48,0,24,0
48178,20689,4862,4784,1816,5190,2797
48179,2281,849,590,189,232,136
48180,41412,16122,11323,3002,2835,1152
48182,14587,4496,4014,1509,2481,1162
48183,29911,8770,8085,3039,4833,2683
48184,11947,4364,3432,999,985,407
48185,33575,10705,9085,3294,4614,2093
48186,23788,8667,6442,1927,2542,916
48187,31578,5773,6452,3216,8794,5541
48188,26729,5046,5263,2357,7484,5108
48189,9535,2453,2539,1106,1832,1040
48190,51,21,0,0,21,0
48191,2702,1129,663,296,192,195
48192,18484,6755,4664,1848,1960,1087
48193,10647,3753,2510,1027,1476,772
48195,21382,7472,5608,2143,2301,1189
48197,37742,6787,9375,3101,8789,6175
48198,24122,6389,6780,1967,4109,2109
48201,8549,2229,1806,557,932,1130
48202,10594,3129,2598,531,1211,1223
48203,16864,5917,4303,899,1244,838
48204,17079,6005,4750,1009,923,482
48205,22252,8333,6026,1821,830,565
48206,11985,3490,3135,902,828,828
48207,15745,4107,4053,990,1789,2136
48208,6386,1980,1387,527,647,356
48209,18712,5752,2291,541,500,205
48210,16627,5268,2460,497,483,178
48211,3856,1473,743,164,178,100
48212,22034,7330,3790,1186,1579,866
48213,16306,5919,4123,996,780,256
48214,14891,4448,3273,964,1241,1236
48215,7788,2766,1833,584,445,316
48216,3481,1122,625,53,251,361
48217,5224,1989,1528,234,286,97
48218,4780,1865,1031,259,205,144
48219,31148,8974,9420,2596,3175,1677
48220,16399,3721,4330,903,3878,2330
48221,25902,6471,7369,2007,3371,3408
48223,14990,4212,4927,1077,1244,1006
48224,25932,7801,7535,1711,2840,1375
48225,9427,2696,2329,874,1356,950
48226,4411,791,1246,230,835,841
48227,26914,10072,7249,1702,1944,958
48228,30776,10538,8846,2094,2034,792
48229,6141,2335,1251,290,360,194
48230,11488,913,1841,690,3767,3971
48233,0,0,0,0,0,0
48234,21494,7666,5848,1357,1023,673
48235,30037,11183,8263,1931,2727,1576
48236,20994,2588,3946,1467,6550,5913
48237,19295,4923,5670,1568,3757,1770
48238,19390,6617,5364,1313,1118,642
48239,23633,7692,6907,1903,3030,1728
48240,12128,4466,3246,865,1238,787
48242,0,0,0,0,0,0
48243,0,0,0,0,0,0
48301,9871,754,1274,460,3552,3679
48302,11383,1298,1303,636,3787,3973
48304,11997,974,1536,600,4286,4234
48306,18681,2122,2911,1415,6366,5533
48307,28491,4329,5972,2587,8030,6156
48309,20050,3297,3614,1501,5901,4908
48310,30229,8893,5365,2383,5180,2679
48312,23654,6821,5668,2211,4083,2259
48313,23504,6973,6096,2516,3788,1960
48314,14511,3862,3125,1177,2749,1849
48315,19306,5261,4326,1702,3267,2591
48316,18534,4501,4144,2194,3904,2436
48317,18410,5453,4467,1705,3495,1470
48320,3142,761,568,192,851,454
48322,22702,3372,4365,1448,5897,5937
48323,12461,1498,2266,595,3576,3827
48324,11960,1814,2055,867,3557,3277
48326,13942,2893,2957,1169,3606,2049
48327,15731,4613,4376,1343,2510,1591
48328,17114,4948,4621,1561,2904,1293
48329,17611,5196,4638,1800,3110,1652
48331,15542,1977,2248,770,5058,4722
48334,13481,1913,2420,970,4042,3248
48335,16685,2475,2757,1362,5224,4289
48336,18461,3911,4826,1202,4339,3004
48340,14356,4635,3697,869,927,350
48341,11624,3587,3189,909,1334,530
48342,10389,4011,2691,468,564,288
48346,15792,3862,3864,1557,3145,2246
48348,15115,2952,3218,1470,4272,2562
48350,4813,1232,1295,421,965,578
48353,4343,1105,1037,595,943,356
48356,5867,1736,1579,585,1021,595
48357,6130,2041,1470,500,1243,468
48359,5369,1300,1348,456,1131,545
48360,7399,1105,1536,792,2216,1462
48362,10202,2455,2554,1147,2438,1228
48363,3632,845,619,341,834,696
48367,3125,959,765,260,487,320
48370,1249,193,227,155,372,198
48371,15757,4079,3880,1246,3574,1917
48374,9404,682,1270,660,3176,3254
48375,15289,2383,2900,1055,4907,3326
48377,11408,2327,2068,716,3165,2299
48380,5009,1024,967,492,1385,889
48381,9021,1983,2047,827,2373,1212
48382,14950,2955,3164,1000,4739,2375
48383,8974,2612,2142,984,1696,789
48386,12824,3860,2771,1082,2902,1489
48390,16932,4167,3746,1438,4153,1933
48393,10582,2595,2515,1046,2428,1326
48397,0,0,0,0,0,0
48401,1050,525,202,67,94,18
48411,49,26,0,0,0,0
48412,4082,1742,1221,349,239,146
48413,5141,2283,1000,415,482,282
48414,1972,761,621,140,174,67
48415,6426,2320,1659,777,861,182
48416,3095,1494,712,292,175,91
48417,1973,855,450,179,172,60
48418,2944,1120,824,278,327,151
48419,1918,908,419,134,127,99
48420,15510,5772,3985,1439,1612,843
48421,4301,1656,1191,410,426,193
48422,4259,1995,916,395,253,180
48423,21747,6835,6498,2396,2807,1824
48426,697,338,144,63,42,1
48427,1990,992,330,202,157,69
48428,3283,1074,939,409,458,247
48429,5654,2364,1532,535,327,224
48430,24689,6500,6220,2505,5256,2564
48432,512,250,85,59,44,16
48433,18179,5307,4703,2157,3152,1846
48434,39,19,7,0,2,8
48435,1467,732,313,103,85,46
48436,2578,1124,675,269,307,71
48437,384,121,145,24,42,10
48438,4724,1263,1273,439,899,690
48439,32060,7540,7593,3528,6641,5175
48440,388,125,23,0,21,0
48441,2740,1202,524,239,306,98
48442,14566,4362,4186,1330,2507,1154
48444,5895,2173,1424,439,612,189
48445,1000,453,189,108,55,38
48446,21854,8189,5659,2359,2525,1315
48449,2054,888,548,229,180,53
48450,3556,1382,961,298,365,307
48451,9731,2897,2458,1112,1497,1193
48453,3228,1457,687,359,186,108
48454,867,394,219,76,58,23
48455,5739,1462,1642,528,1032,743
48456,605,300,109,56,35,9
48457,5687,2451,1529,566,352,148
48458,13918,5590,3635,1116,891,401
48460,1520,619,319,199,163,88
48461,5505,2599,1315,481,455,228
48462,9075,2546,2357,1104,1662,854
48463,3250,1437,840,428,174,153
48464,1470,658,354,112,134,52
48465,453,216,85,42,42,22
48466,1185,529,256,125,69,23
48467,1984,763,466,162,179,158
48468,1138,580,186,93,83,47
48469,892,402,128,70,115,87
48470,531,281,54,38,27,22
48471,3923,1886,845,266,296,177
48472,1230,614,203,93,75,29
48473,15619,5118,4563,1776,1964,1154
48475,1813,892,319,165,146,84
48476,568,228,141,71,49,45
48502,644,201,131,35,20,48
48503,17181,5423,4964,1084,1794,1443
48504,17748,6631,4706,1414,1487,624
48505,13766,5142,3807,955,554,184
48506,19004,7425,4995,1752,1096,276
48507,20341,7387,5741,1907,1765,753
48509,6820,2496,1841,592,759,438
48519,5339,1963,1510,617,596,157
48529,6299,2671,1673,540,368,80
48532,13717,3835,4668,1191,1619,1038
48551,0,0,0,0,0,0
48553,0,0,0,0,0,0
48554,0,0,0,0,0,0
48601,23277,8668,6196,1455,1435,545
48602,19472,6972,4678,1682,1828,945
48603,18926,5200,3986,1921,4066,2426
48604,6975,2672,1788,558,996,321
48607,1178,453,231,31,111,63
48609,8655,3101,1927,968,1281,610
48610,2596,1144,587,170,121,83
48611,4728,1284,1102,733,899,303
48612,6781,2811,1626,624,481,235
48613,730,285,178,55,39,43
48614,931,404,204,101,55,33
48615,2071,1023,509,207,153,60
48616,5192,2093,992,760,551,184
48617,5611,2087,1254,512,633,292
48618,3876,1863,833,343,308,128
48619,364,169,104,23,29,16
48621,971,379,257,31,84,56
48622,4644,1892,1168,341,351,191
48623,9748,2963,2212,967,2159,635
48624,11725,4431,2767,1006,981,625
48625,9733,3987,2662,708,508,256
48626,4106,1607,1022,474,552,241
48627,108,21,43,10,20,8
48628,1478,564,350,148,173,85
48629,6113,2523,1426,545,360,272
48630,45,27,9,0,0,0
48631,3091,1215,774,393,374,112
48632,3906,1726,986,216,247,101
48633,141,45,44,13,21,0
48634,3183,1247,739,351,371,198
48635,1210,521,311,128,65,48
48636,786,358,264,38,37,25
48637,2405,907,636,283,279,117
48638,9130,2136,2510,1059,1773,1091
48640,21332,5698,4509,2397,4054,3204
48642,22330,5264,4842,2204,5283,3278
48647,2993,1175,771,122,229,53
48649,1056,477,239,104,75,40
48650,5044,2236,1009,476,448,189
48651,3883,1582,1031,264,270,212
48652,1068,492,204,95,75,40
48653,7629,2657,2073,770,924,481
48654,1747,695,414,152,115,71
48655,4388,1781,1086,528,458,141
48656,3240,1383,750,196,180,72
48657,5755,2047,1448,565,854,375
48658,3626,1617,760,256,279,137
48659,2066,939,474,145,163,57
48661,7348,2825,1805,676,769,398
48662,1127,551,269,72,62,62
48667,0,0,0,0,0,0
48701,921,383,247,99,35,20
48703,2308,948,578,172,187,154
48705,389,186,88,6,33,5
48706,28449,9993,7107,3125,3615,1681
48708,18242,6582,4072,1752,2192,1140
48710,0,0,0,0,0,0
48720,766,357,176,66,69,17
48721,303,114,76,38,31,13
48722,2279,976,570,236,227,108
48723,8952,3468,2106,872,946,529
48724,191,74,47,17,0,35
48725,1917,794,503,140,169,62
48726,4254,1633,988,568,396,171
48727,916,516,122,76,21,21
48728,272,102,70,27,23,13
48729,1060,467,215,103,60,23
48730,3382,1152,845,271,521,218
48731,1129,465,276,95,146,15
48732,8113,2352,2044,1099,1170,701
48733,1177,534,263,97,124,33
48734,5491,1384,1168,491,1472,682
48735,680,292,132,51,52,23
48737,1032,466,210,70,87,32
48738,1135,376,352,92,134,69
48739,3182,1364,747,271,199,98
48740,1929,693,551,219,168,116
